source_dataset,cohort,year,res_municipio,observed_treatment,self_sufficiency,n_destinations,destination_hhi,destination_diversity_entropy,main_destination,main_destination_share,cross_municipality_share,cross_state_share,adult_population,potential_coverage_120,potential_coverage_180,ivs,n_aih_display,source_artifact,source_sha256
suppressed_service_area,A,2021,110001,False,NA,0,NA,NA,NA,NA,NA,NA,17078.0,False,False,0.376,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110002,True,0.0,1,1.0,-0.0,110020.0,1.0,1.0,0.0,76433.0,False,False,0.268,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110003,False,NA,0,NA,NA,NA,NA,NA,NA,4364.0,False,False,0.3,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110004,True,0.0,1,1.0,-0.0,110020.0,1.0,1.0,0.0,70227.0,False,False,0.255,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110005,False,NA,0,NA,NA,NA,NA,NA,NA,12627.0,False,False,0.28,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110006,False,NA,0,NA,NA,NA,NA,NA,NA,12949.0,False,False,0.28,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110007,False,NA,0,NA,NA,NA,NA,NA,NA,6129.0,False,False,0.336,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110008,False,NA,0,NA,NA,NA,NA,NA,NA,9310.0,False,False,0.493,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110009,False,NA,0,NA,NA,NA,NA,NA,NA,23462.0,False,False,0.364,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110010,False,NA,0,NA,NA,NA,NA,NA,NA,29103.0,False,False,0.386,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110011,True,0.0,1,1.0,-0.0,310620.0,1.0,1.0,1.0,40758.0,False,False,0.304,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110012,True,0.0,2,0.5555555555555556,0.6365141682948128,110020.0,0.6666666666666666,1.0,0.3333333333333333,99159.0,False,False,0.267,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110013,True,0.0,1,1.0,-0.0,110020.0,1.0,1.0,0.0,23777.0,False,False,0.434,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110014,False,NA,0,NA,NA,NA,NA,NA,NA,12977.0,False,False,0.329,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110015,True,0.0,1,1.0,-0.0,110020.0,1.0,1.0,0.0,29198.0,False,False,0.263,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110018,False,NA,0,NA,NA,NA,NA,NA,NA,28006.0,False,False,0.241,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110020,True,1.0,1,1.0,-0.0,110020.0,1.0,0.0,0.0,360095.0,True,True,0.322,11,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110025,True,0.0,1,1.0,-0.0,110020.0,1.0,1.0,0.0,15899.0,False,False,0.348,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110026,False,NA,0,NA,NA,NA,NA,NA,NA,2686.0,False,False,0.348,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110028,False,NA,0,NA,NA,NA,NA,NA,NA,44643.0,False,False,0.264,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110029,False,NA,0,NA,NA,NA,NA,NA,NA,6132.0,False,False,0.364,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110030,True,0.0,2,0.5,0.6931471805599453,110020.0,0.5,1.0,0.5,74318.0,False,False,0.239,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110032,False,NA,0,NA,NA,NA,NA,NA,NA,16018.0,False,False,0.338,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110033,True,0.0,1,1.0,-0.0,110020.0,1.0,1.0,0.0,18517.0,False,False,0.474,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110034,False,NA,0,NA,NA,NA,NA,NA,NA,10892.0,False,False,0.346,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110037,False,NA,0,NA,NA,NA,NA,NA,NA,8931.0,False,False,0.418,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110040,False,NA,0,NA,NA,NA,NA,NA,NA,12548.0,False,False,0.372,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110045,False,NA,0,NA,NA,NA,NA,NA,NA,22229.0,False,False,0.38,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110050,False,NA,0,NA,NA,NA,NA,NA,NA,6424.0,False,False,0.355,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110060,True,0.0,1,1.0,-0.0,110020.0,1.0,1.0,0.0,3318.0,False,False,0.335,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110070,False,NA,0,NA,NA,NA,NA,NA,NA,6966.0,False,False,0.482,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110080,True,0.0,1,1.0,-0.0,110020.0,1.0,1.0,0.0,16070.0,True,True,0.431,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110090,False,NA,0,NA,NA,NA,NA,NA,NA,2629.0,False,False,0.366,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110092,False,NA,0,NA,NA,NA,NA,NA,NA,6742.0,False,False,0.338,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110094,False,NA,0,NA,NA,NA,NA,NA,NA,10989.0,False,False,0.427,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110100,False,NA,0,NA,NA,NA,NA,NA,NA,6487.0,False,False,0.354,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110110,False,NA,0,NA,NA,NA,NA,NA,NA,6229.0,True,True,0.412,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110120,False,NA,0,NA,NA,NA,NA,NA,NA,5492.0,False,False,0.273,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110130,False,NA,0,NA,NA,NA,NA,NA,NA,7648.0,False,False,0.374,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110140,False,NA,0,NA,NA,NA,NA,NA,NA,9258.0,False,False,0.377,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110143,False,NA,0,NA,NA,NA,NA,NA,NA,5038.0,False,False,0.398,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110145,False,NA,0,NA,NA,NA,NA,NA,NA,3242.0,False,False,0.368,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110146,False,NA,0,NA,NA,NA,NA,NA,NA,1618.0,False,False,0.321,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110147,False,NA,0,NA,NA,NA,NA,NA,NA,2473.0,False,False,0.298,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110148,False,NA,0,NA,NA,NA,NA,NA,NA,4394.0,False,False,0.338,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110149,False,NA,0,NA,NA,NA,NA,NA,NA,12095.0,False,False,0.429,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110150,False,NA,0,NA,NA,NA,NA,NA,NA,9354.0,False,False,0.401,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110155,False,NA,0,NA,NA,NA,NA,NA,NA,3518.0,False,False,0.299,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110160,False,NA,0,NA,NA,NA,NA,NA,NA,6660.0,False,False,0.352,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110170,False,NA,0,NA,NA,NA,NA,NA,NA,8773.0,False,False,0.386,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110175,False,NA,0,NA,NA,NA,NA,NA,NA,6199.0,False,False,0.402,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,110180,False,NA,0,NA,NA,NA,NA,NA,NA,5457.0,False,False,0.309,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120001,False,NA,0,NA,NA,NA,NA,NA,NA,9527.0,False,False,0.448,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120005,False,NA,0,NA,NA,NA,NA,NA,NA,4956.0,False,False,0.5,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120010,False,NA,0,NA,NA,NA,NA,NA,NA,18016.0,False,False,0.462,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120013,False,NA,0,NA,NA,NA,NA,NA,NA,8369.0,False,False,0.459,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120017,False,NA,0,NA,NA,NA,NA,NA,NA,7052.0,False,False,0.469,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120020,False,NA,0,NA,NA,NA,NA,NA,NA,62929.0,False,False,0.475,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120025,False,NA,0,NA,NA,NA,NA,NA,NA,12860.0,False,False,0.441,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120030,False,NA,0,NA,NA,NA,NA,NA,NA,22159.0,False,False,0.639,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120032,False,NA,0,NA,NA,NA,NA,NA,NA,4553.0,False,False,0.584,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120033,False,NA,0,NA,NA,NA,NA,NA,NA,12236.0,False,False,0.537,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120034,False,NA,0,NA,NA,NA,NA,NA,NA,7177.0,False,False,0.589,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120035,False,NA,0,NA,NA,NA,NA,NA,NA,9599.0,False,False,0.61,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120038,False,NA,0,NA,NA,NA,NA,NA,NA,11661.0,False,False,0.495,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120039,False,NA,0,NA,NA,NA,NA,NA,NA,6031.0,False,False,0.661,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120040,True,0.0,1,1.0,-0.0,410400.0,1.0,1.0,1.0,272676.0,False,False,0.339,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120042,False,NA,0,NA,NA,NA,NA,NA,NA,9477.0,False,False,0.553,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120043,False,NA,0,NA,NA,NA,NA,NA,NA,3272.0,False,False,0.564,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120045,False,NA,0,NA,NA,NA,NA,NA,NA,15270.0,False,False,0.431,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120050,False,NA,0,NA,NA,NA,NA,NA,NA,28526.0,False,False,0.563,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120060,False,NA,0,NA,NA,NA,NA,NA,NA,26236.0,False,False,0.585,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120070,False,NA,0,NA,NA,NA,NA,NA,NA,12464.0,False,False,0.49,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,120080,False,NA,0,NA,NA,NA,NA,NA,NA,11401.0,False,False,0.492,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130002,False,NA,0,NA,NA,NA,NA,NA,NA,9267.0,False,False,0.608,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130006,False,NA,0,NA,NA,NA,NA,NA,NA,6275.0,False,False,0.662,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130008,False,NA,0,NA,NA,NA,NA,NA,NA,6350.0,False,False,0.544,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130010,False,NA,0,NA,NA,NA,NA,NA,NA,11161.0,False,False,0.569,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130014,False,NA,0,NA,NA,NA,NA,NA,NA,14460.0,False,False,0.48,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130020,False,NA,0,NA,NA,NA,NA,NA,NA,8721.0,False,False,0.723,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130030,False,NA,0,NA,NA,NA,NA,NA,NA,25822.0,False,False,0.549,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130040,False,NA,0,NA,NA,NA,NA,NA,NA,11794.0,False,False,0.631,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130050,False,NA,0,NA,NA,NA,NA,NA,NA,18874.0,False,False,0.622,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130060,False,NA,0,NA,NA,NA,NA,NA,NA,22263.0,False,False,0.682,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130063,False,NA,0,NA,NA,NA,NA,NA,NA,11603.0,False,False,0.696,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130068,False,NA,0,NA,NA,NA,NA,NA,NA,14308.0,False,False,0.605,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130070,False,NA,0,NA,NA,NA,NA,NA,NA,24271.0,False,False,0.601,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130080,False,NA,0,NA,NA,NA,NA,NA,NA,21434.0,False,False,0.626,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130083,False,NA,0,NA,NA,NA,NA,NA,NA,8531.0,False,False,0.614,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130090,False,NA,0,NA,NA,NA,NA,NA,NA,11370.0,False,False,0.62,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130100,False,NA,0,NA,NA,NA,NA,NA,NA,18345.0,False,False,0.659,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130110,False,NA,0,NA,NA,NA,NA,NA,NA,21327.0,False,False,0.543,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130115,True,0.0,1,1.0,-0.0,230440.0,1.0,1.0,1.0,13849.0,False,False,0.603,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130120,False,NA,0,NA,NA,NA,NA,NA,NA,46402.0,False,False,0.564,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130130,False,NA,0,NA,NA,NA,NA,NA,NA,15062.0,False,False,0.557,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130140,False,NA,0,NA,NA,NA,NA,NA,NA,20711.0,False,False,0.706,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130150,False,NA,0,NA,NA,NA,NA,NA,NA,10644.0,False,False,0.667,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130160,False,NA,0,NA,NA,NA,NA,NA,NA,16102.0,False,False,0.726,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130165,False,NA,0,NA,NA,NA,NA,NA,NA,8815.0,False,False,0.555,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130170,False,NA,0,NA,NA,NA,NA,NA,NA,38137.0,False,False,0.477,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130180,False,NA,0,NA,NA,NA,NA,NA,NA,14377.0,False,False,0.706,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130185,False,NA,0,NA,NA,NA,NA,NA,NA,40393.0,True,True,0.481,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130190,False,NA,0,NA,NA,NA,NA,NA,NA,70313.0,False,False,0.42,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130195,False,NA,0,NA,NA,NA,NA,NA,NA,6099.0,False,False,0.702,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130200,False,NA,0,NA,NA,NA,NA,NA,NA,6569.0,False,False,0.515,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130210,False,NA,0,NA,NA,NA,NA,NA,NA,5048.0,False,False,0.636,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130220,False,NA,0,NA,NA,NA,NA,NA,NA,6725.0,False,False,0.673,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130230,False,NA,0,NA,NA,NA,NA,NA,NA,13521.0,False,False,0.743,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130240,False,NA,0,NA,NA,NA,NA,NA,NA,29270.0,False,False,0.654,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130250,False,NA,0,NA,NA,NA,NA,NA,NA,67848.0,False,False,0.495,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130255,False,NA,0,NA,NA,NA,NA,NA,NA,11726.0,False,True,0.535,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
suppressed_service_area,A,2021,130260,True,0.25,2,0.625,0.5623351446188083,230440.0,0.75,0.75,0.75,1560243.0,True,True,0.387,<5,aim3_service_area_residence_display_v2.csv,823850cac6eef1cf4275e1d39aa26753488b5f7f5a80c9b0a093e6e83525d4fe
