source_dataset,year,municipio,adult_population,total_population,n_provider_municipalities_120,n_provider_municipalities_180,has_provider_120,has_provider_180,anchor_available,monotonic,source_artifact,source_sha256
municipality_coverage,2021,110001,17078.0,23546.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110002,76433.0,105986.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110003,4364.0,5922.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110004,70227.0,94502.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110005,12627.0,17208.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110006,12949.0,17289.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110007,6129.0,8260.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110008,9310.0,13818.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110009,23462.0,32365.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110010,29103.0,43887.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110011,40758.0,55620.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110012,99159.0,136262.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110013,23777.0,34020.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110014,12977.0,17437.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110015,29198.0,39207.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110018,28006.0,38449.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110020,360095.0,503389.0,1,1,True,True,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110025,15899.0,21248.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110026,2686.0,3717.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110028,44643.0,60626.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110029,6132.0,8195.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110030,74318.0,102761.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110032,16018.0,22292.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110033,18517.0,27522.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110034,10892.0,14657.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110037,8931.0,12569.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110040,12548.0,17640.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110045,22229.0,31633.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110050,6424.0,8598.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110060,3318.0,4620.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110070,6966.0,9952.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110080,16070.0,23526.0,1,1,True,True,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110090,2629.0,3524.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110092,6742.0,9861.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110094,10989.0,16080.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110100,6487.0,8915.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110110,6229.0,9197.0,1,1,True,True,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110120,5492.0,7340.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110130,7648.0,10320.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110140,9258.0,12799.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110143,5038.0,6865.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110145,3242.0,4522.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110146,1618.0,2343.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110147,2473.0,3362.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110148,4394.0,5786.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110149,12095.0,17452.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110150,9354.0,13066.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110155,3518.0,4681.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110160,6660.0,9061.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110170,8773.0,11879.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110175,6199.0,8616.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,110180,5457.0,7230.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120001,9527.0,14448.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120005,4956.0,8149.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120010,18016.0,26802.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120013,8369.0,12764.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120017,7052.0,10674.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120020,62929.0,96242.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120025,12860.0,19021.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120030,22159.0,37460.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120032,4553.0,9222.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120033,12236.0,19612.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120034,7177.0,11844.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120035,9599.0,17545.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120038,11661.0,17472.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120039,6031.0,11057.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120040,272676.0,386416.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120042,9477.0,15649.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120043,3272.0,6644.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120045,15270.0,22364.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120050,28526.0,43760.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120060,26236.0,45183.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120070,12464.0,18772.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,120080,11401.0,17246.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130002,9267.0,16325.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130006,6275.0,11126.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130008,6350.0,10408.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130010,11161.0,17885.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130014,14460.0,21200.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130020,8721.0,15990.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130030,25822.0,42694.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130040,11794.0,19969.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130050,18874.0,32636.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130060,22263.0,39551.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130063,11603.0,20806.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130068,14308.0,23286.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130070,24271.0,37040.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130080,21434.0,35512.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130083,8531.0,13731.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130090,11370.0,17194.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130100,18345.0,30255.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130110,21327.0,33126.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130115,13849.0,20901.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130120,46402.0,75677.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130130,15062.0,24528.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130140,20711.0,35148.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130150,10644.0,17853.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130160,16102.0,27134.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130165,8815.0,14498.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130170,38137.0,58700.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130180,14377.0,25028.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130185,40393.0,61543.0,1,1,True,True,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130190,70313.0,108372.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130195,6099.0,11007.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130200,6569.0,10355.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130210,5048.0,9008.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130220,6725.0,11263.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130230,13521.0,25715.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130240,29270.0,46845.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130250,67848.0,106284.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130255,11726.0,18338.0,0,1,False,True,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130260,1560243.0,2206162.0,1,1,True,True,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130270,34843.0,55857.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130280,8986.0,16337.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130290,36895.0,63596.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130300,13076.0,20738.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130310,17392.0,29223.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130320,9962.0,16347.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130330,15443.0,24459.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130340,66687.0,103764.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130350,11773.0,20076.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130353,20973.0,32192.0,0,1,False,True,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130356,17148.0,26118.0,1,1,True,True,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130360,8391.0,15124.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130370,15983.0,29465.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130380,30201.0,52334.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130390,18717.0,34886.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130395,7468.0,12075.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130400,6969.0,11631.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130406,39824.0,68488.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130410,12359.0,20234.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130420,45868.0,76166.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130423,10919.0,19754.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130426,8446.0,14731.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130430,12446.0,19259.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,130440,15807.0,24066.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,140002,7410.0,14040.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,140005,11606.0,21494.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,140010,291576.0,427149.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,140015,7989.0,14285.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,140017,11757.0,19077.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,140020,13681.0,21665.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,140023,6985.0,10908.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
municipality_coverage,2021,140028,6549.0,10348.0,0,0,False,False,True,True,municipality_year_coverage.parquet,c0a9ac050a5eef0b7e0881c9c8568f3fe5a0945429eaaa5f8793a3504377a099
